vertex.type	score.quantile	degree	number
elt2	3	87	0
elt2	3	88	0
elt2	3	89	0
elt2	3	90	0
elt2	3	91	0
elt2	3	92	0
elt2	3	93	0
elt2	3	94	0
elt2	3	95	0
elt2	3	96	0
elt2	3	97	0
elt2	3	98	0
elt2	3	99	0
elt2	3	100	0
elt2	3	101	0
elt2	3	102	0
elt2	3	103	0
elt2	3	104	1
elt1	4	1	17723
elt1	4	2	4747
elt1	4	3	1279
elt1	4	4	567
elt1	4	5	342
elt1	4	6	183
elt1	4	7	116
elt1	4	8	83
elt1	4	9	58
elt1	4	10	29
elt1	4	11	22
elt1	4	12	11
elt1	4	13	14
elt1	4	14	10
elt1	4	15	6
elt1	4	16	3
elt1	4	17	3
elt1	4	18	3
elt1	4	19	1
elt1	4	20	0
elt1	4	21	1
elt1	4	22	0
elt1	4	23	0
elt1	4	24	1
elt1	4	25	0
elt1	4	26	1
elt1	4	27	0
elt1	4	28	1
elt2	4	1	3522
elt2	4	2	2943
elt2	4	3	2233
elt2	4	4	1497
elt2	4	5	1066
elt2	4	6	650
elt2	4	7	380
elt2	4	8	242
elt2	4	9	133
elt2	4	10	86
elt2	4	11	42
elt2	4	12	33
elt2	4	13	23
elt2	4	14	10
elt2	4	15	3
elt2	4	16	3
elt2	4	17	1
elt2	4	18	1
elt2	4	19	0
elt2	4	20	0
elt2	4	21	0
elt2	4	22	0
elt2	4	23	0
elt2	4	24	0
elt2	4	25	0
elt2	4	26	0
elt2	4	27	0
elt2	4	28	0
elt2	4	29	0
elt2	4	30	0
elt2	4	31	0
elt2	4	32	0
elt2	4	33	0
elt2	4	34	0
elt2	4	35	0
elt2	4	36	0
elt2	4	37	0
elt2	4	38	0
elt2	4	39	0
elt2	4	40	0
elt2	4	41	0
elt2	4	42	0
elt2	4	43	0
elt2	4	44	0
elt2	4	45	0
elt2	4	46	0
elt2	4	47	0
elt2	4	48	0
elt2	4	49	0
elt2	4	50	0
elt2	4	51	0
elt2	4	52	0
elt2	4	53	0
elt2	4	54	0
elt2	4	55	0
elt2	4	56	0
elt2	4	57	0
elt2	4	58	0
elt2	4	59	0
elt2	4	60	0
elt2	4	61	0
elt2	4	62	0
elt2	4	63	0
elt2	4	64	0
elt2	4	65	0
elt2	4	66	0
elt2	4	67	0
elt2	4	68	0
elt2	4	69	0
elt2	4	70	0
elt2	4	71	0
elt2	4	72	1
