vertex.type	score.quantile	degree	number
elt2	4	5	1504
elt2	4	6	1148
elt2	4	7	823
elt2	4	8	640
elt2	4	9	444
elt2	4	10	313
elt2	4	11	229
elt2	4	12	149
elt2	4	13	82
elt2	4	14	64
elt2	4	15	46
elt2	4	16	37
elt2	4	17	12
elt2	4	18	14
elt2	4	19	6
elt2	4	20	4
elt2	4	21	3
elt2	4	22	0
elt2	4	23	0
elt2	4	24	1
elt2	4	25	0
elt2	4	26	0
elt2	4	27	0
elt2	4	28	0
elt2	4	29	0
elt2	4	30	0
elt2	4	31	0
elt2	4	32	0
elt2	4	33	0
elt2	4	34	0
elt2	4	35	0
elt2	4	36	0
elt2	4	37	0
elt2	4	38	0
elt2	4	39	0
elt2	4	40	0
elt2	4	41	0
elt2	4	42	0
elt2	4	43	0
elt2	4	44	0
elt2	4	45	0
elt2	4	46	0
elt2	4	47	0
elt2	4	48	0
elt2	4	49	0
elt2	4	50	0
elt2	4	51	0
elt2	4	52	0
elt2	4	53	0
elt2	4	54	0
elt2	4	55	0
elt2	4	56	0
elt2	4	57	0
elt2	4	58	0
elt2	4	59	0
elt2	4	60	0
elt2	4	61	0
elt2	4	62	0
elt2	4	63	0
elt2	4	64	1
